date,ticker,side,qty,price_usd,notional_usd,fee_usd,slippage_usd,note
2023-04-02,RISK,FLAG,0.0,0.0,0.0,0.0,0.0,riskoff=False;defensive=SGOV;target_cash=0.00
2023-05-01,BXSL,SELL,77.31856042399801,20.17728042602539,1560.0782758115965,0.3120156551623193,0.15600782758115966,monthly_rebalance
2023-05-01,DIVO,SELL,0.9185573673595095,31.926820755004883,29.326616420876235,0.005865323284175247,0.0029326616420876236,monthly_rebalance
2023-05-01,JEPI,SELL,1.8668556497371809,45.0106086730957,84.02830909947807,0.016805661819895613,0.008402830909947806,monthly_rebalance
2023-05-01,JEPQ,SELL,3.720309963855656,34.67787170410156,129.01243162607716,0.025802486325215434,0.012901243162607717,monthly_rebalance
2023-05-01,MAIN,SELL,25.72495171423073,32.70734786987305,841.3949446530314,0.1682789889306063,0.08413949446530315,monthly_rebalance
2023-05-01,ARCC,BUY,113.13494963066378,14.145842552185059,1600.389184624757,0.3200778369249514,0.1600389184624757,monthly_rebalance
2023-05-01,BST,BUY,35.87922949031523,25.396209716796875,911.1964366131286,0.18223928732262573,0.09111964366131287,monthly_rebalance
2023-05-01,OBDC,BUY,13.488161855565677,9.687689781188965,130.66912777518638,0.026133825555037276,0.013066912777518638,monthly_rebalance
2023-05-01,RISK,FLAG,0.0,0.0,0.0,0.0,0.0,riskoff=False;defensive=SGOV;target_cash=0.00
2023-06-01,ARCC,SELL,141.25762742248187,14.734603881835938,2081.375185358236,0.41627503707164726,0.20813751853582363,monthly_rebalance
2023-06-01,BST,SELL,54.53382791171642,27.344980239868164,1491.2264466502565,0.29824528933005134,0.14912264466502567,monthly_rebalance
2023-06-01,JEPQ,SELL,43.55056861016635,36.267704010009766,1579.4791318211355,0.31589582636422714,0.15794791318211357,monthly_rebalance
2023-06-01,OBDC,SELL,238.92462103435346,10.32127857208252,2466.0075714248087,0.4932015142849618,0.2466007571424809,monthly_rebalance
2023-06-01,BXSL,BUY,94.56830065283408,19.84485626220703,1876.6943334166717,0.3753388666833344,0.1876694333416672,monthly_rebalance
2023-06-01,DIVO,BUY,68.51241438509474,30.797109603881836,2109.9843350443334,0.4219968670088667,0.21099843350443334,monthly_rebalance
2023-06-01,JEPI,BUY,38.83605016427378,44.37047576904297,1723.1740227792468,0.3446348045558494,0.1723174022779247,monthly_rebalance
2023-06-01,MAIN,BUY,58.78711663614264,32.38236999511719,1903.66616185768,0.380733232371536,0.190366616185768,monthly_rebalance
2023-06-01,RISK,FLAG,0.0,0.0,0.0,0.0,0.0,riskoff=False;defensive=SGOV;target_cash=0.00
2023-07-02,BXSL,SELL,195.77202699051952,21.703611373901367,4248.959991683165,0.849791998336633,0.4248959991683165,monthly_rebalance
2023-07-02,DIVO,SELL,11.245082771122995,32.0235481262207,360.1074493043925,0.0720214898608785,0.03601074493043925,monthly_rebalance
2023-07-02,ARCC,BUY,85.51739163060836,14.932682991027832,1277.0040994394512,0.25540081988789026,0.12770040994394513,monthly_rebalance
2023-07-02,BST,BUY,1.2863490436267384,28.17635154724121,36.244622865684505,0.007248924573136901,0.0036244622865684506,monthly_rebalance
2023-07-02,JEPI,BUY,8.822339126559463,45.5307731628418,401.6879215370427,0.08033758430740855,0.04016879215370427,monthly_rebalance
2023-07-02,JEPQ,BUY,4.835689192588544,37.28520965576172,180.29968537576497,0.036059937075152995,0.018029968537576498,monthly_rebalance
2023-07-02,MAIN,BUY,48.46414275783698,32.85818862915039,1592.4439444870804,0.3184887888974161,0.15924439444870805,monthly_rebalance
2023-07-02,OBDC,BUY,107.5667500596358,10.399333953857422,1118.6225562012653,0.22372451124025308,0.11186225562012654,monthly_rebalance
2023-07-02,RISK,FLAG,0.0,0.0,0.0,0.0,0.0,riskoff=False;defensive=SGOV;target_cash=0.00
2023-08-01,ARCC,SELL,11.690102270659818,15.520776748657227,181.43946751188196,0.03628789350237639,0.018143946751188196,monthly_rebalance
2023-08-01,MAIN,SELL,66.51786459228995,34.87252426147461,2319.6458468161145,0.4639291693632229,0.23196458468161146,monthly_rebalance
2023-08-01,OBDC,SELL,30.87377538924594,10.856532096862793,335.1821334646811,0.06703642669293622,0.03351821334646811,monthly_rebalance
2023-08-01,BST,BUY,4.718925374283642,29.05109214782715,137.0899358870338,0.02741798717740676,0.01370899358870338,monthly_rebalance
2023-08-01,BXSL,BUY,11.318285846426376,22.42547607421875,253.8179484502034,0.05076358969004068,0.02538179484502034,monthly_rebalance
2023-08-01,DIVO,BUY,18.79150082181119,32.78667449951172,616.1108208020305,0.1232221641604061,0.06161108208020305,monthly_rebalance
2023-08-01,JEPI,BUY,31.74476415139889,46.26698684692383,1468.7345854514715,0.2937469170902943,0.14687345854514716,monthly_rebalance
2023-08-01,JEPQ,BUY,9.350219018965012,38.374813079833984,358.81290710829103,0.07176258142165821,0.03588129071082911,monthly_rebalance
2023-08-01,RISK,FLAG,0.0,0.0,0.0,0.0,0.0,riskoff=False;defensive=SGOV;target_cash=0.00
2023-09-01,ARCC,SELL,42.938439948190286,15.496930122375488,665.4140034409211,0.13308280068818423,0.06654140034409212,monthly_rebalance
2023-09-01,BXSL,SELL,8.047700444209081,22.243026733398438,179.00521612292508,0.035801043224585015,0.017900521612292507,monthly_rebalance
2023-09-01,JEPI,SELL,20.47096575600477,46.37411880493164,949.3229980206524,0.1898645996041305,0.09493229980206525,monthly_rebalance
2023-09-01,JEPQ,SELL,12.475080075920618,38.34431076049805,478.34834719319775,0.09566966943863955,0.04783483471931978,monthly_rebalance
2023-09-01,OBDC,SELL,67.24940868985286,10.903852462768555,733.2776305625811,0.14665552611251623,0.07332776305625811,monthly_rebalance
2023-09-01,BST,BUY,25.880497407207304,27.890657424926758,721.8240871711241,0.14436481743422483,0.07218240871711241,monthly_rebalance
2023-09-01,DIVO,BUY,5.721316836111896,32.31692886352539,184.8953891983183,0.036979077839663664,0.018489538919831832,monthly_rebalance
2023-09-01,MAIN,BUY,62.111459367710026,33.75940704345703,2096.846038857665,0.419369207771533,0.2096846038857665,monthly_rebalance
2023-09-01,RISK,FLAG,0.0,0.0,0.0,0.0,0.0,riskoff=False;defensive=SGOV;target_cash=0.00
2023-10-01,ARCC,SELL,138.18988818317143,15.858510971069336,2191.485857843669,0.43829717156873377,0.21914858578436688,monthly_rebalance
2023-10-01,BXSL,SELL,33.198793569291716,22.319599151611328,740.983764783683,0.1481967529567366,0.0740983764783683,monthly_rebalance
2023-10-01,MAIN,SELL,51.91348560586579,34.14873504638672,1772.7798652891215,0.3545559730578243,0.17727798652891216,monthly_rebalance
2023-10-01,OBDC,SELL,86.9882302486466,11.046102523803711,960.8809096907935,0.19217618193815872,0.09608809096907936,monthly_rebalance
2023-10-01,BST,BUY,47.12359984813481,26.28227996826172,1238.5156443210144,0.2477031288642029,0.12385156443210145,monthly_rebalance
2023-10-01,DIVO,BUY,39.99987871071574,31.2684383392334,1250.73374104283,0.25014674820856597,0.12507337410428299,monthly_rebalance
2023-10-01,JEPI,BUY,41.929698214070214,44.866294860839844,1881.2302034985041,0.37624604069970086,0.18812302034985043,monthly_rebalance
2023-10-01,JEPQ,BUY,34.864633775858174,37.064842224121094,1292.2521501039464,0.25845043002078927,0.12922521501039463,monthly_rebalance
2023-10-01,RISK,FLAG,0.0,0.0,0.0,0.0,0.0,riskoff=False;defensive=SGOV;target_cash=0.00
2023-11-01,BST,SELL,18.997523072612434,26.619863510131836,505.7114712235234,0.10114229424470468,0.05057114712235234,monthly_rebalance
2023-11-01,BXSL,SELL,54.28019333571736,22.51538848876953,1222.1396401991951,0.24442792803983904,0.12221396401991952,monthly_rebalance
2023-11-01,DIVO,SELL,0.9158460776996024,31.0335750579834,28.421977993850305,0.005684395598770061,0.0028421977993850307,monthly_rebalance
2023-11-01,JEPI,SELL,9.916571017795691,44.777923583984375,444.0434592500096,0.08880869185000193,0.04440434592500096,monthly_rebalance
2023-11-01,JEPQ,SELL,21.530483304307275,37.38505554199219,804.918314177463,0.16098366283549262,0.08049183141774631,monthly_rebalance
2023-11-01,ARCC,BUY,29.109256000351085,15.630450248718262,454.9907776906912,0.09099815553813824,0.04549907776906912,monthly_rebalance
2023-11-01,MAIN,BUY,54.94490782946231,33.226646423339844,1825.6350252125412,0.3651270050425083,0.18256350252125414,monthly_rebalance
2023-11-01,OBDC,BUY,66.9830566912921,10.790884971618652,722.8064598031442,0.14456129196062883,0.07228064598031442,monthly_rebalance
2023-11-01,RISK,FLAG,0.0,0.0,0.0,0.0,0.0,riskoff=False;defensive=SGOV;target_cash=0.00
2023-12-01,BST,SELL,28.5379113938577,28.95446014404297,826.2998180476825,0.16525996360953651,0.08262998180476826,monthly_rebalance
2023-12-01,JEPQ,SELL,9.328141344316142,39.66271209716797,369.97938454130053,0.07399587690826011,0.036997938454130054,monthly_rebalance
2023-12-01,MAIN,SELL,36.502476124129245,35.443031311035156,1293.758404197826,0.2587516808395652,0.1293758404197826,monthly_rebalance
2023-12-01,OBDC,SELL,176.57847966806847,11.836248397827148,2090.026747061929,0.4180053494123859,0.20900267470619294,monthly_rebalance
2023-12-01,ARCC,BUY,67.13197443380652,16.22504234313965,1089.219127767079,0.21784382555341583,0.10892191277670792,monthly_rebalance
2023-12-01,BXSL,BUY,90.11679686034331,23.061952590942383,2078.269296840823,0.41565385936816457,0.20782692968408228,monthly_rebalance
2023-12-01,DIVO,BUY,18.695332969431878,32.293418884277344,603.7362187629042,0.12074724375258084,0.06037362187629042,monthly_rebalance
2023-12-01,JEPI,BUY,17.277344856501905,46.65604019165039,806.092496029957,0.1612184992059914,0.0806092496029957,monthly_rebalance
2023-12-01,RISK,FLAG,0.0,0.0,0.0,0.0,0.0,riskoff=False;defensive=SGOV;target_cash=0.00
2023-12-05,CASH,ADD_EUR,80000.0,1.0837758779525757,86702.07023620605,130.05310535430908,0.0,annual_contribution
2023-12-05,ARCC,BUY,807.0165951267157,16.111011505126953,13001.853648914897,2.6003707297829797,1.3001853648914898,monthly_rebalance
2023-12-05,BST,BUY,147.74454738370932,28.835519790649414,4260.29082004349,0.8520581640086982,0.4260290820043491,monthly_rebalance
2023-12-05,BXSL,BUY,639.1803975405682,22.482751846313477,14370.534262932591,2.8741068525865185,1.4370534262932593,monthly_rebalance
2023-12-05,DIVO,BUY,265.13592158368294,32.157264709472656,8526.046014356478,1.7052092028712957,0.8526046014356479,monthly_rebalance
2023-12-05,JEPI,BUY,273.2400210122395,46.510650634765625,12708.571156736289,2.541714231347258,1.270857115673629,monthly_rebalance
2023-12-05,JEPQ,BUY,213.2454287146809,39.56538772583008,8437.13806785721,1.6874276135714419,0.8437138067857209,monthly_rebalance
2023-12-05,MAIN,BUY,467.5195225884689,35.460044860839844,16578.263244305534,3.3156526488611067,1.6578263244305533,monthly_rebalance
2023-12-05,OBDC,BUY,737.430078767205,11.748037338256836,8663.356099710803,1.7326712199421608,0.8663356099710804,monthly_rebalance
2023-12-05,RISK,FLAG,0.0,0.0,0.0,0.0,0.0,riskoff=False;defensive=SGOV;target_cash=0.00
2024-01-01,ARCC,SELL,24.43510340158209,16.711544036865234,408.34830654089455,0.08166966130817892,0.04083483065408946,monthly_rebalance
2024-01-01,DIVO,SELL,5.471345329333951,33.306663513183594,182.23225784855458,0.036446451569710915,0.018223225784855458,monthly_rebalance
2024-01-01,MAIN,SELL,52.45644944485376,37.20641326904297,1951.7163366718887,0.39034326733437774,0.19517163366718887,monthly_rebalance
2024-01-01,BST,BUY,34.30598264567083,28.80685806274414,988.2475727768033,0.19764951455536067,0.09882475727768034,monthly_rebalance
2024-01-01,BXSL,BUY,7.686274133293631,23.171201705932617,178.10020830963913,0.03562004166192783,0.017810020830963915,monthly_rebalance
2024-01-01,JEPI,BUY,25.530992038833137,47.39039611816406,1209.9238260099955,0.24198476520199913,0.12099238260099957,monthly_rebalance
2024-01-01,JEPQ,BUY,1.4833581094750135,40.81610870361328,60.54490584271844,0.012108981168543689,0.0060544905842718445,monthly_rebalance
2024-01-01,OBDC,BUY,8.580171356330522,12.115779876708984,103.95546745774418,0.020791093491548836,0.010395546745774418,monthly_rebalance
2024-01-01,RISK,FLAG,0.0,0.0,0.0,0.0,0.0,riskoff=False;defensive=SGOV;target_cash=0.00
2024-02-01,ARCC,SELL,2649.9998891421433,16.75326156616211,44396.14129309892,8.879228258619785,4.439614129309892,monthly_rebalance:RISKOFF
2024-02-01,BST,SELL,59.252151774942774,31.423425674438477,1861.9055873504622,0.37238111747009245,0.18619055873504622,monthly_rebalance:RISKOFF
2024-02-01,BXSL,SELL,1963.0749265854688,23.84185791015625,46803.35346664116,9.360670693328233,4.680335346664116,monthly_rebalance:RISKOFF
2024-02-01,JEPQ,SELL,12.43596792465063,42.373130798339844,526.95089547518,0.10539017909503601,0.052695089547518004,monthly_rebalance:RISKOFF
2024-02-01,MAIN,SELL,1656.3552074648373,38.91008758544922,64448.926195071734,12.889785239014348,6.444892619507174,monthly_rebalance:RISKOFF
2024-02-01,OBDC,SELL,2435.48322050253,12.14040470123291,29567.751939962785,5.913550387992557,2.9567751939962785,monthly_rebalance:RISKOFF
2024-02-01,DIVO,BUY,3.7061124649683257,34.2183723449707,126.81713627862337,0.025363427255724675,0.012681713627862337,monthly_rebalance:RISKOFF
2024-02-01,JEPI,BUY,1.5514368128496192,48.74728775024414,75.62833674230205,0.015125667348460412,0.007562833674230206,monthly_rebalance:RISKOFF
2024-02-01,SGOV,BUY,2030.9042527469098,92.22003173828125,187290.0546457304,37.45801092914608,18.72900546457304,monthly_rebalance:RISKOFF
2024-02-01,RISK,FLAG,1.0,0.0,0.0,0.0,0.0,riskoff=True;defensive=SGOV;target_cash=0.00
2024-03-01,BST,SELL,11.29575645937503,32.33037567138672,365.1960498240878,0.07303920996481757,0.03651960498240878,monthly_rebalance
2024-03-01,JEPQ,SELL,34.85935930837424,44.144508361816406,1538.849278476089,0.3077698556952178,0.1538849278476089,monthly_rebalance
2024-03-01,SGOV,SELL,2030.9042527469096,92.60626983642578,188074.46724182498,37.614893448364995,18.807446724182498,monthly_rebalance
2024-03-01,ARCC,BUY,2850.357008715891,16.8784122467041,48109.50064338916,9.621900128677833,4.8109500643389165,monthly_rebalance
2024-03-01,BXSL,BUY,1869.3985608089154,24.856225967407227,46466.19305061226,9.293238610122453,4.646619305061226,monthly_rebalance
2024-03-01,DIVO,BUY,1.4457605020974695,34.77835464477539,50.281171473354334,0.010056234294670867,0.005028117147335433,monthly_rebalance
2024-03-01,JEPI,BUY,3.1634218262916978,49.502803802490234,156.59825001143327,0.031319650002286654,0.015659825001143327,monthly_rebalance
2024-03-01,MAIN,BUY,1608.9012142472463,39.53546142578125,63608.651893764625,12.721730378752925,6.3608651893764625,monthly_rebalance
2024-03-01,OBDC,BUY,2534.1072759959306,12.419890403747559,31473.334639208726,6.294666927841745,3.1473334639208725,monthly_rebalance
2024-03-01,RISK,FLAG,0.0,0.0,0.0,0.0,0.0,riskoff=False;defensive=SGOV;target_cash=0.00
2024-04-01,BXSL,SELL,113.0548378479867,26.460369110107422,2991.4727391410706,0.5982945478282141,0.29914727391410706,monthly_rebalance
2024-04-01,MAIN,SELL,35.73648392241326,41.305294036865234,1476.1059762589866,0.29522119525179735,0.14761059762589868,monthly_rebalance
2024-04-01,OBDC,SELL,24.8229790650027,12.91745376586914,320.64968440330995,0.06412993688066199,0.03206496844033099,monthly_rebalance
2024-04-01,ARCC,BUY,7.710528761688389,17.414155960083008,134.2723503907473,0.02685447007814946,0.01342723503907473,monthly_rebalance
2024-04-01,BST,BUY,51.84932237068288,31.72804069519043,1645.0774101950738,0.32901548203901476,0.16450774101950738,monthly_rebalance
2024-04-01,DIVO,BUY,10.747654531847227,35.721126556396484,383.918327716543,0.07678366554330861,0.038391832771654304,monthly_rebalance
2024-04-01,JEPI,BUY,36.42770349479345,50.19415283203125,1828.4577165375813,0.3656915433075163,0.18284577165375815,monthly_rebalance
2024-04-01,JEPQ,BUY,17.614886516847843,45.054534912109375,793.6305195461658,0.15872610390923317,0.07936305195461658,monthly_rebalance
2024-04-01,RISK,FLAG,0.0,0.0,0.0,0.0,0.0,riskoff=False;defensive=SGOV;target_cash=0.00
2024-05-01,ARCC,SELL,27.92070908789365,17.807022094726562,497.1846836285549,0.099436936725711,0.0497184683628555,monthly_rebalance
2024-05-01,BXSL,SELL,95.01302595915655,27.629131317138672,2625.1273710642417,0.5250254742128484,0.2625127371064242,monthly_rebalance
2024-05-01,MAIN,SELL,168.0959958803908,44.37532424926758,7459.314322195889,1.4918628644391778,0.7459314322195889,monthly_rebalance
2024-05-01,OBDC,SELL,156.01837622440075,13.559945106506348,2115.6006172091293,0.42312012344182587,0.21156006172091293,monthly_rebalance
2024-05-01,BST,BUY,55.59761743938495,30.637115478515625,1703.3506258207708,0.3406701251641542,0.1703350625820771,monthly_rebalance
2024-05-01,DIVO,BUY,85.75888133563154,34.726139068603516,2978.0748396290073,0.5956149679258015,0.29780748396290074,monthly_rebalance
2024-05-01,JEPI,BUY,86.00746081167361,48.92802047729492,4208.174803793707,0.8416349607587414,0.4208174803793707,monthly_rebalance
2024-05-01,JEPQ,BUY,87.89784754940291,43.23212432861328,3800.010673473283,0.7600021346946566,0.3800010673473283,monthly_rebalance
2024-05-01,RISK,FLAG,0.0,0.0,0.0,0.0,0.0,riskoff=False;defensive=SGOV;target_cash=0.00
2024-06-02,ARCC,SELL,86.28568544905663,18.421937942504883,1589.5495426690177,0.3179099085338036,0.1589549542669018,monthly_rebalance
2024-06-02,BST,SELL,35.74688083088537,32.26713180541992,1153.4493154028169,0.23068986308056338,0.11534493154028169,monthly_rebalance
2024-06-02,DIVO,SELL,22.205444089127052,35.78752899169922,794.6779741131904,0.15893559482263808,0.07946779741131904,monthly_rebalance
2024-06-02,JEPI,SELL,10.59261980588901,50.10054016113281,530.6959739965532,0.10613919479931065,0.053069597399655326,monthly_rebalance
2024-06-02,JEPQ,SELL,54.33774133444299,45.64981460571289,2480.5078180105047,0.49610156360210095,0.24805078180105047,monthly_rebalance
2024-06-02,OBDC,SELL,166.4315576280874,14.296090126037598,2379.3205476679577,0.4758641095335916,0.2379320547667958,monthly_rebalance
2024-06-02,BXSL,BUY,147.517383811332,27.044748306274414,3989.5705159775534,0.7979141031955107,0.39895705159775535,monthly_rebalance
2024-06-02,MAIN,BUY,113.24401490685503,43.563232421875,4933.275341773603,0.9866550683547206,0.4933275341773603,monthly_rebalance
2024-06-02,RISK,FLAG,0.0,0.0,0.0,0.0,0.0,riskoff=False;defensive=SGOV;target_cash=0.00
2024-07-01,BST,SELL,37.619685891404124,33.61429214477539,1264.5591119483433,0.2529118223896687,0.12645591119483435,monthly_rebalance
2024-07-01,DIVO,SELL,5.35774446452249,36.05305862426758,193.16307527327444,0.038632615054654894,0.019316307527327447,monthly_rebalance
2024-07-01,JEPQ,SELL,44.09675986378742,47.256996154785156,2083.8804113214865,0.4167760822642973,0.20838804113214865,monthly_rebalance
2024-07-01,MAIN,SELL,112.02624605446069,45.39240646362305,5085.140895497927,1.0170281790995854,0.5085140895497927,monthly_rebalance
2024-07-01,ARCC,BUY,125.68375049738833,18.0958194732666,2274.3504597238207,0.45487009194476413,0.22743504597238207,monthly_rebalance
2024-07-01,BXSL,BUY,40.72876402052295,26.878555297851562,1094.7303359387734,0.21894606718775467,0.10947303359387733,monthly_rebalance
2024-07-01,JEPI,BUY,10.47098771828598,50.072669982910156,524.3103124128393,0.10486206248256785,0.052431031241283926,monthly_rebalance
2024-07-01,OBDC,BUY,353.7180632337579,13.367080688476562,4728.177892217297,0.9456355784434595,0.47281778922172973,monthly_rebalance
2024-07-01,RISK,FLAG,0.0,0.0,0.0,0.0,0.0,riskoff=False;defensive=SGOV;target_cash=0.00
2024-08-01,ARCC,SELL,30.392495077581852,18.200674057006836,553.163896686252,0.1106327793372504,0.0553163896686252,monthly_rebalance
2024-08-01,DIVO,SELL,30.47855650913056,36.65673828125,1117.2444691454875,0.22344889382909752,0.11172444691454876,monthly_rebalance
2024-08-01,JEPI,SELL,41.3061826217704,51.123958587646484,2111.735569769153,0.42234711395383057,0.21117355697691528,monthly_rebalance
2024-08-01,MAIN,SELL,51.61142596164698,46.20229721069336,2384.566441747709,0.47691328834954183,0.23845664417477092,monthly_rebalance
2024-08-01,OBDC,SELL,17.43714012261241,13.419193267822266,233.99235334343396,0.046798470668686795,0.023399235334343398,monthly_rebalance
2024-08-01,BST,BUY,74.9092723376042,31.320192337036133,2346.1728174411837,0.4692345634882368,0.2346172817441184,monthly_rebalance
